segment_uid,split,class,video_id,segment_id,num_frames,segment_path
test_Abuse_Abuse028_x264_seg_0004,test,Abuse,Abuse028_x264,seg_0004,16,/content/data/segments_16/test/Abuse/Abuse028_x264/seg_0004
test_Abuse_Abuse028_x264_seg_0005,test,Abuse,Abuse028_x264,seg_0005,16,/content/data/segments_16/test/Abuse/Abuse028_x264/seg_0005
test_Abuse_Abuse028_x264_seg_0006,test,Abuse,Abuse028_x264,seg_0006,16,/content/data/segments_16/test/Abuse/Abuse028_x264/seg_0006
test_Abuse_Abuse028_x264_seg_0007,test,Abuse,Abuse028_x264,seg_0007,16,/content/data/segments_16/test/Abuse/Abuse028_x264/seg_0007
test_Arrest_Arrest001_x264_seg_0000,test,Arrest,Arrest001_x264,seg_0000,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0000
test_Arrest_Arrest001_x264_seg_0001,test,Arrest,Arrest001_x264,seg_0001,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0001
test_Arrest_Arrest001_x264_seg_0002,test,Arrest,Arrest001_x264,seg_0002,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0002
test_Arrest_Arrest001_x264_seg_0003,test,Arrest,Arrest001_x264,seg_0003,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0003
test_Arrest_Arrest001_x264_seg_0004,test,Arrest,Arrest001_x264,seg_0004,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0004
test_Arrest_Arrest001_x264_seg_0005,test,Arrest,Arrest001_x264,seg_0005,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0005
test_Arrest_Arrest001_x264_seg_0006,test,Arrest,Arrest001_x264,seg_0006,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0006
test_Arrest_Arrest001_x264_seg_0007,test,Arrest,Arrest001_x264,seg_0007,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0007
test_Arrest_Arrest001_x264_seg_0008,test,Arrest,Arrest001_x264,seg_0008,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0008
test_Arrest_Arrest001_x264_seg_0009,test,Arrest,Arrest001_x264,seg_0009,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0009
test_Arrest_Arrest001_x264_seg_0010,test,Arrest,Arrest001_x264,seg_0010,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0010
test_Arrest_Arrest001_x264_seg_0011,test,Arrest,Arrest001_x264,seg_0011,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0011
test_Arrest_Arrest001_x264_seg_0012,test,Arrest,Arrest001_x264,seg_0012,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0012
test_Arrest_Arrest001_x264_seg_0013,test,Arrest,Arrest001_x264,seg_0013,16,/content/data/segments_16/test/Arrest/Arrest001_x264/seg_0013
test_Arson_Arson007_x264_seg_0000,test,Arson,Arson007_x264,seg_0000,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0000
test_Arson_Arson007_x264_seg_0001,test,Arson,Arson007_x264,seg_0001,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0001
test_Arson_Arson007_x264_seg_0002,test,Arson,Arson007_x264,seg_0002,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0002
test_Arson_Arson007_x264_seg_0003,test,Arson,Arson007_x264,seg_0003,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0003
test_Arson_Arson007_x264_seg_0004,test,Arson,Arson007_x264,seg_0004,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0004
test_Arson_Arson007_x264_seg_0005,test,Arson,Arson007_x264,seg_0005,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0005
test_Arson_Arson007_x264_seg_0006,test,Arson,Arson007_x264,seg_0006,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0006
test_Arson_Arson007_x264_seg_0007,test,Arson,Arson007_x264,seg_0007,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0007
test_Arson_Arson007_x264_seg_0008,test,Arson,Arson007_x264,seg_0008,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0008
test_Arson_Arson007_x264_seg_0009,test,Arson,Arson007_x264,seg_0009,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0009
test_Arson_Arson007_x264_seg_0010,test,Arson,Arson007_x264,seg_0010,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0010
test_Arson_Arson007_x264_seg_0011,test,Arson,Arson007_x264,seg_0011,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0011
test_Arson_Arson007_x264_seg_0012,test,Arson,Arson007_x264,seg_0012,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0012
test_Arson_Arson007_x264_seg_0013,test,Arson,Arson007_x264,seg_0013,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0013
test_Arson_Arson007_x264_seg_0014,test,Arson,Arson007_x264,seg_0014,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0014
test_Arson_Arson007_x264_seg_0015,test,Arson,Arson007_x264,seg_0015,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0015
test_Arson_Arson007_x264_seg_0016,test,Arson,Arson007_x264,seg_0016,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0016
test_Arson_Arson007_x264_seg_0017,test,Arson,Arson007_x264,seg_0017,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0017
test_Arson_Arson007_x264_seg_0018,test,Arson,Arson007_x264,seg_0018,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0018
test_Arson_Arson007_x264_seg_0019,test,Arson,Arson007_x264,seg_0019,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0019
test_Arson_Arson007_x264_seg_0020,test,Arson,Arson007_x264,seg_0020,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0020
test_Arson_Arson007_x264_seg_0021,test,Arson,Arson007_x264,seg_0021,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0021
test_Arson_Arson007_x264_seg_0022,test,Arson,Arson007_x264,seg_0022,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0022
test_Arson_Arson007_x264_seg_0023,test,Arson,Arson007_x264,seg_0023,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0023
test_Arson_Arson007_x264_seg_0024,test,Arson,Arson007_x264,seg_0024,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0024
test_Arson_Arson007_x264_seg_0025,test,Arson,Arson007_x264,seg_0025,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0025
test_Arson_Arson007_x264_seg_0026,test,Arson,Arson007_x264,seg_0026,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0026
test_Arson_Arson007_x264_seg_0027,test,Arson,Arson007_x264,seg_0027,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0027
test_Arson_Arson007_x264_seg_0028,test,Arson,Arson007_x264,seg_0028,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0028
test_Arson_Arson007_x264_seg_0029,test,Arson,Arson007_x264,seg_0029,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0029
test_Arson_Arson007_x264_seg_0030,test,Arson,Arson007_x264,seg_0030,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0030
test_Arson_Arson007_x264_seg_0031,test,Arson,Arson007_x264,seg_0031,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0031
test_Arson_Arson007_x264_seg_0032,test,Arson,Arson007_x264,seg_0032,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0032
test_Arson_Arson007_x264_seg_0033,test,Arson,Arson007_x264,seg_0033,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0033
test_Arson_Arson007_x264_seg_0034,test,Arson,Arson007_x264,seg_0034,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0034
test_Arson_Arson007_x264_seg_0035,test,Arson,Arson007_x264,seg_0035,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0035
test_Arson_Arson007_x264_seg_0036,test,Arson,Arson007_x264,seg_0036,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0036
test_Arson_Arson007_x264_seg_0037,test,Arson,Arson007_x264,seg_0037,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0037
test_Arson_Arson007_x264_seg_0038,test,Arson,Arson007_x264,seg_0038,16,/content/data/segments_16/test/Arson/Arson007_x264/seg_0038
test_Assault_Assault006_x264_seg_0000,test,Assault,Assault006_x264,seg_0000,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0000
test_Assault_Assault006_x264_seg_0001,test,Assault,Assault006_x264,seg_0001,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0001
test_Assault_Assault006_x264_seg_0002,test,Assault,Assault006_x264,seg_0002,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0002
test_Assault_Assault006_x264_seg_0003,test,Assault,Assault006_x264,seg_0003,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0003
test_Assault_Assault006_x264_seg_0004,test,Assault,Assault006_x264,seg_0004,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0004
test_Assault_Assault006_x264_seg_0005,test,Assault,Assault006_x264,seg_0005,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0005
test_Assault_Assault006_x264_seg_0006,test,Assault,Assault006_x264,seg_0006,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0006
test_Assault_Assault006_x264_seg_0007,test,Assault,Assault006_x264,seg_0007,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0007
test_Assault_Assault006_x264_seg_0008,test,Assault,Assault006_x264,seg_0008,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0008
test_Assault_Assault006_x264_seg_0009,test,Assault,Assault006_x264,seg_0009,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0009
test_Assault_Assault006_x264_seg_0010,test,Assault,Assault006_x264,seg_0010,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0010
test_Assault_Assault006_x264_seg_0011,test,Assault,Assault006_x264,seg_0011,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0011
test_Assault_Assault006_x264_seg_0012,test,Assault,Assault006_x264,seg_0012,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0012
test_Assault_Assault006_x264_seg_0013,test,Assault,Assault006_x264,seg_0013,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0013
test_Assault_Assault006_x264_seg_0014,test,Assault,Assault006_x264,seg_0014,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0014
test_Assault_Assault006_x264_seg_0015,test,Assault,Assault006_x264,seg_0015,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0015
test_Assault_Assault006_x264_seg_0016,test,Assault,Assault006_x264,seg_0016,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0016
test_Assault_Assault006_x264_seg_0017,test,Assault,Assault006_x264,seg_0017,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0017
test_Assault_Assault006_x264_seg_0018,test,Assault,Assault006_x264,seg_0018,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0018
test_Assault_Assault006_x264_seg_0019,test,Assault,Assault006_x264,seg_0019,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0019
test_Assault_Assault006_x264_seg_0020,test,Assault,Assault006_x264,seg_0020,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0020
test_Assault_Assault006_x264_seg_0021,test,Assault,Assault006_x264,seg_0021,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0021
test_Assault_Assault006_x264_seg_0022,test,Assault,Assault006_x264,seg_0022,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0022
test_Assault_Assault006_x264_seg_0023,test,Assault,Assault006_x264,seg_0023,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0023
test_Assault_Assault006_x264_seg_0024,test,Assault,Assault006_x264,seg_0024,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0024
test_Assault_Assault006_x264_seg_0025,test,Assault,Assault006_x264,seg_0025,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0025
test_Assault_Assault006_x264_seg_0026,test,Assault,Assault006_x264,seg_0026,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0026
test_Assault_Assault006_x264_seg_0027,test,Assault,Assault006_x264,seg_0027,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0027
test_Assault_Assault006_x264_seg_0028,test,Assault,Assault006_x264,seg_0028,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0028
test_Assault_Assault006_x264_seg_0029,test,Assault,Assault006_x264,seg_0029,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0029
test_Assault_Assault006_x264_seg_0030,test,Assault,Assault006_x264,seg_0030,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0030
test_Assault_Assault006_x264_seg_0031,test,Assault,Assault006_x264,seg_0031,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0031
test_Assault_Assault006_x264_seg_0032,test,Assault,Assault006_x264,seg_0032,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0032
test_Assault_Assault006_x264_seg_0033,test,Assault,Assault006_x264,seg_0033,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0033
test_Assault_Assault006_x264_seg_0034,test,Assault,Assault006_x264,seg_0034,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0034
test_Assault_Assault006_x264_seg_0035,test,Assault,Assault006_x264,seg_0035,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0035
test_Assault_Assault006_x264_seg_0036,test,Assault,Assault006_x264,seg_0036,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0036
test_Assault_Assault006_x264_seg_0037,test,Assault,Assault006_x264,seg_0037,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0037
test_Assault_Assault006_x264_seg_0038,test,Assault,Assault006_x264,seg_0038,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0038
test_Assault_Assault006_x264_seg_0039,test,Assault,Assault006_x264,seg_0039,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0039
test_Assault_Assault006_x264_seg_0040,test,Assault,Assault006_x264,seg_0040,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0040
test_Assault_Assault006_x264_seg_0041,test,Assault,Assault006_x264,seg_0041,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0041
test_Assault_Assault006_x264_seg_0042,test,Assault,Assault006_x264,seg_0042,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0042
test_Assault_Assault006_x264_seg_0043,test,Assault,Assault006_x264,seg_0043,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0043
test_Assault_Assault006_x264_seg_0044,test,Assault,Assault006_x264,seg_0044,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0044
test_Assault_Assault006_x264_seg_0045,test,Assault,Assault006_x264,seg_0045,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0045
test_Assault_Assault006_x264_seg_0046,test,Assault,Assault006_x264,seg_0046,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0046
test_Assault_Assault006_x264_seg_0047,test,Assault,Assault006_x264,seg_0047,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0047
test_Assault_Assault006_x264_seg_0048,test,Assault,Assault006_x264,seg_0048,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0048
test_Assault_Assault006_x264_seg_0049,test,Assault,Assault006_x264,seg_0049,16,/content/data/segments_16/test/Assault/Assault006_x264/seg_0049
test_Burglary_Burglary005_x264_seg_0000,test,Burglary,Burglary005_x264,seg_0000,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0000
test_Burglary_Burglary005_x264_seg_0001,test,Burglary,Burglary005_x264,seg_0001,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0001
test_Burglary_Burglary005_x264_seg_0002,test,Burglary,Burglary005_x264,seg_0002,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0002
test_Burglary_Burglary005_x264_seg_0003,test,Burglary,Burglary005_x264,seg_0003,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0003
test_Burglary_Burglary005_x264_seg_0004,test,Burglary,Burglary005_x264,seg_0004,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0004
test_Burglary_Burglary005_x264_seg_0005,test,Burglary,Burglary005_x264,seg_0005,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0005
test_Burglary_Burglary005_x264_seg_0006,test,Burglary,Burglary005_x264,seg_0006,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0006
test_Burglary_Burglary005_x264_seg_0007,test,Burglary,Burglary005_x264,seg_0007,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0007
test_Burglary_Burglary005_x264_seg_0008,test,Burglary,Burglary005_x264,seg_0008,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0008
test_Burglary_Burglary005_x264_seg_0009,test,Burglary,Burglary005_x264,seg_0009,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0009
test_Burglary_Burglary005_x264_seg_0010,test,Burglary,Burglary005_x264,seg_0010,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0010
test_Burglary_Burglary005_x264_seg_0011,test,Burglary,Burglary005_x264,seg_0011,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0011
test_Burglary_Burglary005_x264_seg_0012,test,Burglary,Burglary005_x264,seg_0012,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0012
test_Burglary_Burglary005_x264_seg_0013,test,Burglary,Burglary005_x264,seg_0013,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0013
test_Burglary_Burglary005_x264_seg_0014,test,Burglary,Burglary005_x264,seg_0014,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0014
test_Burglary_Burglary005_x264_seg_0015,test,Burglary,Burglary005_x264,seg_0015,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0015
test_Burglary_Burglary005_x264_seg_0016,test,Burglary,Burglary005_x264,seg_0016,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0016
test_Burglary_Burglary005_x264_seg_0017,test,Burglary,Burglary005_x264,seg_0017,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0017
test_Burglary_Burglary005_x264_seg_0018,test,Burglary,Burglary005_x264,seg_0018,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0018
test_Burglary_Burglary005_x264_seg_0019,test,Burglary,Burglary005_x264,seg_0019,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0019
test_Burglary_Burglary005_x264_seg_0020,test,Burglary,Burglary005_x264,seg_0020,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0020
test_Burglary_Burglary005_x264_seg_0021,test,Burglary,Burglary005_x264,seg_0021,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0021
test_Burglary_Burglary005_x264_seg_0022,test,Burglary,Burglary005_x264,seg_0022,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0022
test_Burglary_Burglary005_x264_seg_0023,test,Burglary,Burglary005_x264,seg_0023,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0023
test_Burglary_Burglary005_x264_seg_0024,test,Burglary,Burglary005_x264,seg_0024,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0024
test_Burglary_Burglary005_x264_seg_0025,test,Burglary,Burglary005_x264,seg_0025,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0025
test_Burglary_Burglary005_x264_seg_0026,test,Burglary,Burglary005_x264,seg_0026,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0026
test_Burglary_Burglary005_x264_seg_0027,test,Burglary,Burglary005_x264,seg_0027,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0027
test_Burglary_Burglary005_x264_seg_0028,test,Burglary,Burglary005_x264,seg_0028,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0028
test_Burglary_Burglary005_x264_seg_0029,test,Burglary,Burglary005_x264,seg_0029,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0029
test_Burglary_Burglary005_x264_seg_0030,test,Burglary,Burglary005_x264,seg_0030,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0030
test_Burglary_Burglary005_x264_seg_0031,test,Burglary,Burglary005_x264,seg_0031,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0031
test_Burglary_Burglary005_x264_seg_0032,test,Burglary,Burglary005_x264,seg_0032,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0032
test_Burglary_Burglary005_x264_seg_0033,test,Burglary,Burglary005_x264,seg_0033,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0033
test_Burglary_Burglary005_x264_seg_0034,test,Burglary,Burglary005_x264,seg_0034,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0034
test_Burglary_Burglary005_x264_seg_0035,test,Burglary,Burglary005_x264,seg_0035,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0035
test_Burglary_Burglary005_x264_seg_0036,test,Burglary,Burglary005_x264,seg_0036,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0036
test_Burglary_Burglary005_x264_seg_0037,test,Burglary,Burglary005_x264,seg_0037,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0037
test_Burglary_Burglary005_x264_seg_0038,test,Burglary,Burglary005_x264,seg_0038,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0038
test_Burglary_Burglary005_x264_seg_0039,test,Burglary,Burglary005_x264,seg_0039,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0039
test_Burglary_Burglary005_x264_seg_0040,test,Burglary,Burglary005_x264,seg_0040,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0040
test_Burglary_Burglary005_x264_seg_0041,test,Burglary,Burglary005_x264,seg_0041,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0041
test_Burglary_Burglary005_x264_seg_0042,test,Burglary,Burglary005_x264,seg_0042,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0042
test_Burglary_Burglary005_x264_seg_0043,test,Burglary,Burglary005_x264,seg_0043,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0043
test_Burglary_Burglary005_x264_seg_0044,test,Burglary,Burglary005_x264,seg_0044,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0044
test_Burglary_Burglary005_x264_seg_0045,test,Burglary,Burglary005_x264,seg_0045,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0045
test_Burglary_Burglary005_x264_seg_0046,test,Burglary,Burglary005_x264,seg_0046,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0046
test_Burglary_Burglary005_x264_seg_0047,test,Burglary,Burglary005_x264,seg_0047,16,/content/data/segments_16/test/Burglary/Burglary005_x264/seg_0047
test_Explosion_Explosion002_x264_seg_0000,test,Explosion,Explosion002_x264,seg_0000,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0000
test_Explosion_Explosion002_x264_seg_0001,test,Explosion,Explosion002_x264,seg_0001,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0001
test_Explosion_Explosion002_x264_seg_0002,test,Explosion,Explosion002_x264,seg_0002,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0002
test_Explosion_Explosion002_x264_seg_0003,test,Explosion,Explosion002_x264,seg_0003,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0003
test_Explosion_Explosion002_x264_seg_0004,test,Explosion,Explosion002_x264,seg_0004,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0004
test_Explosion_Explosion002_x264_seg_0005,test,Explosion,Explosion002_x264,seg_0005,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0005
test_Explosion_Explosion002_x264_seg_0006,test,Explosion,Explosion002_x264,seg_0006,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0006
test_Explosion_Explosion002_x264_seg_0007,test,Explosion,Explosion002_x264,seg_0007,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0007
test_Explosion_Explosion002_x264_seg_0008,test,Explosion,Explosion002_x264,seg_0008,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0008
test_Explosion_Explosion002_x264_seg_0009,test,Explosion,Explosion002_x264,seg_0009,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0009
test_Explosion_Explosion002_x264_seg_0010,test,Explosion,Explosion002_x264,seg_0010,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0010
test_Explosion_Explosion002_x264_seg_0011,test,Explosion,Explosion002_x264,seg_0011,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0011
test_Explosion_Explosion002_x264_seg_0012,test,Explosion,Explosion002_x264,seg_0012,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0012
test_Explosion_Explosion002_x264_seg_0013,test,Explosion,Explosion002_x264,seg_0013,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0013
test_Explosion_Explosion002_x264_seg_0014,test,Explosion,Explosion002_x264,seg_0014,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0014
test_Explosion_Explosion002_x264_seg_0015,test,Explosion,Explosion002_x264,seg_0015,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0015
test_Explosion_Explosion002_x264_seg_0016,test,Explosion,Explosion002_x264,seg_0016,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0016
test_Explosion_Explosion002_x264_seg_0017,test,Explosion,Explosion002_x264,seg_0017,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0017
test_Explosion_Explosion002_x264_seg_0018,test,Explosion,Explosion002_x264,seg_0018,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0018
test_Explosion_Explosion002_x264_seg_0019,test,Explosion,Explosion002_x264,seg_0019,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0019
test_Explosion_Explosion002_x264_seg_0020,test,Explosion,Explosion002_x264,seg_0020,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0020
test_Explosion_Explosion002_x264_seg_0021,test,Explosion,Explosion002_x264,seg_0021,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0021
test_Explosion_Explosion002_x264_seg_0022,test,Explosion,Explosion002_x264,seg_0022,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0022
test_Explosion_Explosion002_x264_seg_0023,test,Explosion,Explosion002_x264,seg_0023,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0023
test_Explosion_Explosion002_x264_seg_0024,test,Explosion,Explosion002_x264,seg_0024,16,/content/data/segments_16/test/Explosion/Explosion002_x264/seg_0024
test_Fighting_Fighting003_x264_seg_0000,test,Fighting,Fighting003_x264,seg_0000,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0000
test_Fighting_Fighting003_x264_seg_0001,test,Fighting,Fighting003_x264,seg_0001,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0001
test_Fighting_Fighting003_x264_seg_0002,test,Fighting,Fighting003_x264,seg_0002,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0002
test_Fighting_Fighting003_x264_seg_0003,test,Fighting,Fighting003_x264,seg_0003,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0003
test_Fighting_Fighting003_x264_seg_0004,test,Fighting,Fighting003_x264,seg_0004,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0004
